42540571866529539080823024004483776512,42540571886568693466755117204413349887,US
42540571886568693466755117204413349888,42540571886573529170033575721112174591,NL
42540571886573529170033575721112174592,42540571886588036279868951271208648703,US
42540571886588036279868951271208648704,42540571886592871983147409787907473407,AU
42540571886592871983147409787907473408,42540571886597707686425868304606298111,SG
42540571886597707686425868304606298112,42540571886607379092982785338003947519,JP
42540571886607379092982785338003947520,42540571906143620337955192801255751679,US
42540572460740757937805555956063404032,42540572539968920452069893549607354367,US
42540573094566058051920256704415006720,42540573173794220566184594297958957055,US
42540573728391358166034957452766609408,42540573807619520680299295046310559743,US
42540574362216658280149658201118212096,42540574441444820794413995794662162431,US
42540575629867258508379059697821417472,42540575709095421022643397291365367807,US
42540576263692558622493760446173020160,42540576342920721136758098039716970495,US
42540576897517858736608461194524622848,42540576976746021250872798788068573183,US
42540577531343158850723161942876225536,42540577610571321364987499536420175871,US
42540578165168458964837862691227828224,42540578166107794326678429559974526975,US
42540578166107794326678429559974526976,42540578166109003252498044189149233151,JP
42540578166109003252498044189149233152,42540578173144951522655185985939177471,US
42540578173144951522655185985939177472,42540578173146160448474800615113883647,GB
42540578173146160448474800615113883648,42540578175079232834038592665469059071,US
42540578175079232834038592665469059072,42540578175080441759858207294643765247,UA
42540578175080441759858207294643765248,42540578175136052347560480236680249343,US
42540578175136052347560480236680249344,42540578175137261273380094865854955519,HU
42540578175137261273380094865854955520,42540578175186827231984294662017908735,US
42540578175186827231984294662017908736,42540578175188036157803909291192614911,CZ
42540578175188036157803909291192614912,42540578175235184264768879829006155775,US
42540578175235184264768879829006155776,42540578175236393190588494458180861951,HU
42540578175236393190588494458180861952,42540578175264198484439630929199103999,US
42540578175264198484439630929199104000,42540578175265407410259245558373810175,HU
42540578175265407410259245558373810176,42540578175281123445914235737644990463,US
42540578175281123445914235737644990464,42540578175282332371733850366819696639,HU
42540578175282332371733850366819696640,42540578175287168075012308883518521343,US
42540578175287168075012308883518521344,42540578175288377000831923512693227519,HU
42540578175288377000831923512693227520,42540578175293212704110382029392052223,US
42540578175293212704110382029392052224,42540578175294421629929996658566758399,UA
42540578175294421629929996658566758400,42540578175350032217632269600603242495,US
42540578175350032217632269600603242496,42540578175351241143451884229777948671,HU
42540578175351241143451884229777948672,42540578175554340681147141931128586239,US
42540578175554340681147141931128586240,42540578175555549606966756560303292415,UA
42540578175555549606966756560303292416,42540578180130124908388513357391462399,US
42540578180130124908388513357391462400,42540578180131333834208127986566168575,CA
42540578180131333834208127986566168576,42540578182506873069750874314863804415,US
42540578182506873069750874314863804416,42540578182508081995570488944038510591,MY
42540578182508081995570488944038510592,42540578182521380179586249864960278527,US
42540578182521380179586249864960278528,42540578182522589105405864494134984703,MY
42540578182522589105405864494134984704,42540578182532260511962781527532634111,US
42540578182532260511962781527532634112,42540578182533469437782396156707340287,IN
42540578182533469437782396156707340288,42540578182541931918519698560930283519,US
42540578182541931918519698560930283520,42540578182543140844339313190104989695,MY
42540578182543140844339313190104989696,42540578182583035396386595952870293503,US
42540578182583035396386595952870293504,42540578182584244322206210582044999679,BR
42540578182584244322206210582044999680,42540578182587871099665054469569118207,US
42540578182587871099665054469569118208,42540578182589080025484669098743824383,BR
42540578182589080025484669098743824384,42540578182593915728763127615442649087,US
42540578182593915728763127615442649088,42540578182595124654582742244617355263,IN
42540578182595124654582742244617355264,42540578182620512096794649457286184959,US
42540578182620512096794649457286184960,42540578182621721022614264086460891135,IN
42540578182621721022614264086460891136,42540578182829656263587980304510353407,US
42540578182829656263587980304510353408,42540578182830865189407594933685059583,MY
42540578182830865189407594933685059584,42540578182915489996780618975914491903,US
42540578182915489996780618975914491904,42540578182916698922600233605089198079,MY
42540578182916698922600233605089198080,42540578182966264881204433401252151295,US
42540578182966264881204433401252151296,42540578182967473807024048030426857471,PH
42540578182967473807024048030426857472,42540578182968682732843662659601563647,IN
42540578182968682732843662659601563648,42540578182969891658663277288776269823,US
42540578182969891658663277288776269824,42540578182972309510302506547125682175,IN
42540578182972309510302506547125682176,42540578182973518436122121176300388351,MY
42540578182973518436122121176300388352,42540578182975936287761350434649800703,US
42540578182975936287761350434649800704,42540578182978354139400579692999213055,IN
42540578182978354139400579692999213056,42540578182979563065220194322173919231,MY
42540578182979563065220194322173919232,42540578182980771991039808951348625407,PH
42540578182980771991039808951348625408,42540578182981980916859423580523331583,IN
42540578182981980916859423580523331584,42540578183002532655792872276493336575,US
42540578183002532655792872276493336576,42540578183003741581612486905668042751,PH
42540578183003741581612486905668042752,42540578187477976040006229481255600127,US
42540578187477976040006229481255600128,42540578187479184965825844110430306303,HK
42540578187479184965825844110430306304,42540578187497318853120063548050898943,US
42540578187497318853120063548050898944,42540578187498527778939678177225605119,SG
42540578187498527778939678177225605120,42540578187509408111316209839797960703,US
42540578187509408111316209839797960704,42540578187510617037135824468972666879,CA
42540578187510617037135824468972666880,42540578187522706295331970760719728639,US
42540578187522706295331970760719728640,42540578187523915221151585389894434815,SG
42540578187523915221151585389894434816,42540578187525124146971200019069140991,HK
42540578187525124146971200019069140992,42540578187526333072790814648243847167,SG
42540578187526333072790814648243847168,42540578187527541998610429277418553343,HK
42540578187527541998610429277418553344,42540578187534795553528117052466790399,US
42540578187534795553528117052466790400,42540578187536004479347731681641496575,HU
42540578187536004479347731681641496576,42540578187542049108445804827515027455,US
42540578187542049108445804827515027456,42540578187543258034265419456689733631,SG
42540578187543258034265419456689733632,42540578187546884811724263344213852159,US
42540578187546884811724263344213852160,42540578187548093737543877973388558335,HK
42540578187548093737543877973388558336,42540578187551720515002721860912676863,US
42540578187551720515002721860912676864,42540578187552929440822336490087383039,HK
42540578187552929440822336490087383040,42540578187554138366641951119262089215,HU
42540578187554138366641951119262089216,42540578187555347292461565748436795391,US
42540578187555347292461565748436795392,42540578187556556218281180377611501567,PT
42540578187556556218281180377611501568,42540578187557765144100795006786207743,US
42540578187557765144100795006786207744,42540578187558974069920409635960913919,PT
42540578187558974069920409635960913920,42540578187575899031395014444406800383,US
42540578187575899031395014444406800384,42540578187577107957214629073581506559,HK
42540578187577107957214629073581506560,42540578187578316883034243702756212735,HU
42540578187578316883034243702756212736,42540578187579525808853858331930918911,HK
42540578187579525808853858331930918912,42540578187584361512132316848629743615,US
42540578187584361512132316848629743616,42540578187585570437951931477804449791,SG
42540578187585570437951931477804449792,42540578187586779363771546106979155967,US
42540578187586779363771546106979155968,42540578187589197215410775365328568319,HK
42540578187589197215410775365328568320,42540578187590406141230389994503274495,US
42540578187590406141230389994503274496,42540578187591615067050004623677980671,HK
42540578187591615067050004623677980672,42540578187596450770328463140376805375,US
42540578187596450770328463140376805376,42540578187597659696148077769551511551,SG
42540578187597659696148077769551511552,42540578187598868621967692398726217727,US
42540578187598868621967692398726217728,42540578187600077547787307027900923903,ZA
42540578187600077547787307027900923904,42540578187601286473606921657075630079,HU
42540578187601286473606921657075630080,42540578187606122176885380173774454783,US
42540578187606122176885380173774454784,42540578187607331102704994802949160959,ZA
42540578187607331102704994802949160960,42540578187608540028524609432123867135,PT
42540578187608540028524609432123867136,42540578187774162865811813629058613247,US
42540578187774162865811813629058613248,42540578187775371791631428258233319423,SG
42540578187775371791631428258233319424,42540578190088046884554213869446234111,US
42540578190088046884554213869446234112,42540578190089255810373828498620940287,DE
42540578190089255810373828498620940288,42540578191015292988198634446445871103,US
